RUS3350,DZA-RUS-5082
RWN2380,DZA-RWN-5088
SKN2890,DZA-SKN-5094
SLU2920,DZA-SLU-5100
SAM1440,DZA-SAM-5106
SMA6820,DZA-SMA-5112
STP5690,DZA-STP-5118
SAU2610,DZA-SAU-5124
SEN1170,DZA-SEN-5130
SER810,DZA-SER-5136
SYC4250,DZA-SYC-5142
SLE6770,DZA-SLE-5148
SGP6260,DZA-SGP-5154
SLO6140,DZA-SLO-5160
SLO3580,DZA-SLO-5166
SOS1000,DZA-SOS-5172
SOM9940,DZA-SOM-5178
SOI5780,DZA-SOI-5184
ZSA2900,DZA-ZSA-5190
SGI510,DZA-SGI-5196
KOR5930,DZA-KOR-5202
SSU3120,DZA-SSU-5208
ESP3550,DZA-ESP-5214
SRL4120,DZA-SRL-5220
SUD9690,DZA-SUD-5226
SUR3550,DZA-SUR-5232
SWZ4330,DZA-SWZ-5238
SWE3380,DZA-SWE-5244
SWI2840,DZA-SWI-5250
SYR6060,DZA-SYR-5256
TWN2370,DZA-TWN-5262
TAJ2170,DZA-TAJ-5268
TAN7830,DZA-TAN-5274
THA8730,DZA-THA-5280
BAH4830,DZA-BAH-5286
GAM7570,DZA-GAM-5292
TOG7290,DZA-TOG-5298
TOG6180,DZA-TOG-5304
TAT3880,DZA-TAT-5310
TUN1570,DZA-TUN-5316
TUR3580,DZA-TUR-5322
TKM4170,DZA-TKM-5328
TCI3630,DZA-TCI-5334
TVL1730,DZA-TVL-5340
UGN4620,DZA-UGN-5346
UKR2920,DZA-UKR-5352
UAE1150,DZA-UAE-5358
GRB5740,DZA-GRB-5364
UVG9510,DZA-UVG-5370
URG5370,DZA-URG-5376
UZB300,DZA-UZB-5382
VNT810,DZA-VNT-5388
VAT20,DZA-VAT-5394
VEN7960,DZA-VEN-5400
VNM5800,DZA-VNM-5406
WSA9700,DZA-WSA-5412
YMN3790,DZA-YMN-5418
ZMB5360,DZA-ZMB-5424
ZMV4830,DZA-ZMV-5430
GUI8570,DZA-GUI-5436
GUI9110,DZA-GUB-5442
GUI2360,DZA-GUY-5448
GUI1050,DZA-HAI-5454
GUI2440,DZA-HON-5460
GUI9340,DZA-HKG-5466
GUI9550,DZA-HUN-5472
GUI7680,DZA-ICE-5478
GUI8050,DZA-IND-5484
GUI9820,DZA-IND-5490
GUI930,DZA-IND-5496
AFG7770,ASM-AFG-5502
ALD3350,ASM-ALD-5508
ALB6490,ASM-ALB-5514
DZA270,ASM-DZA-5520
AND4260,ASM-AND-5526
AGO2110,ASM-AGO-5532
ARG4290,ASM-ARG-5538
ARM8620,ASM-ARM-5544
ABW1350,ASM-ABW-5550
AUS220,ASM-AUS-5556
AUT1670,ASM-AUT-5562
AZE110,ASM-AZE-5568
BHR3730,ASM-BHR-5574
BGD7840,ASM-BGD-5580
BRB3240,ASM-BRB-5586
BLR4130,ASM-BLR-5592
BEL9800,ASM-BEL-5598
BLZ8620,ASM-BLZ-5604
BEN2810,ASM-BEN-5610
BMU840,ASM-BMU-5616
BTN5050,ASM-BTN-5622
BOL3130,ASM-BOL-5628
BIH8950,ASM-BIH-5634
BWA8140,ASM-BWA-5640
BRA3640,ASM-BRA-5646
BRN870,ASM-BRN-5652
BGR1780,ASM-BGR-5658
BFA4030,ASM-BFA-5664
BDI3990,ASM-BDI-5670
KHM6760,ASM-KHM-5676
CMR120,ASM-CMR-5682
CAN940,ASM-CAN-5688
CPV5700,ASM-CPV-5694
CYM4670,ASM-CYM-5700
CAF9020,ASM-CAF-5706
TCD6520,ASM-TCD-5712
CHL2800,ASM-CHL-5718
CHN8650,ASM-CHN-5724
COL6190,ASM-COL-5730
COM310,ASM-COM-5736
COG7710,ASM-COG-5742
COD7090,ASM-COD-5748
COK8560,ASM-COK-5754
CRI5860,ASM-CRI-5760
HRV6830,ASM-HRV-5766
CUB5280,ASM-CUB-5772
CUW8290,ASM-CUW-5778
CYP2700,ASM-CYP-5784
CZE7150,ASM-CZE-5790
DNK7960,ASM-DNK-5796
DJI2450,ASM-DJI-5802
DMA9210,ASM-DMA-5808
DOM4880,ASM-DOM-5814
TLS8410,ASM-TLS-5820
ECU5000,ASM-ECU-5826
EGY1240,ASM-EGY-5832
SLV8560,ASM-SLV-5838
GNQ2270,ASM-GNQ-5844
ERI9360,ASM-ERI-5850
EST4370,ASM-EST-5856
ETH4070,ASM-ETH-5862
FLK8580,ASM-FLK-5868
FRO2370,ASM-FRO-5874
FSM8180,ASM-FSM-5880
FJI110,ASM-FJI-5886
FIN7760,ASM-FIN-5892
FRA7630,ASM-FRA-5898
PYF6060,ASM-PYF-5904
GAB8180,ASM-GAB-5910
GEO3690,ASM-GEO-5916
DEU9960,ASM-DEU-5922
GHA4700,ASM-GHA-5928
GBR4990,ASM-GBR-5934
GRC6440,ASM-GRC-5940
GRD1390,ASM-GRD-5946
GRE6690,ASM-GRE-5952
GUM4640,ASM-GUM-5958
GUA3550,ASM-GUA-5964
GUI6110,ASM-GUI-5970
GUB2990,ASM-GUB-5976
GUY5680,ASM-GUY-5982
HAI3110,ASM-HAI-5988
HON8010,ASM-HON-5994
HKG8780,ASM-HKG-6000
HUN7360,ASM-HUN-6006
ICE5220,ASM-ICE-6012
IND4160,ASM-IND-6018
INA9240,ASM-INA-6024
IRN6240,ASM-IRN-6030
IRQ4520,ASM-IRQ-6036
IRL5500,ASM-IRL-6042
ISM9730,ASM-ISM-6048
ISR9300,ASM-ISR-6054
ITA6600,ASM-ITA-6060
IVC9810,ASM-IVC-6066
JAM9590,ASM-JAM-6072
JPN6680,ASM-JPN-6078
JOR9260,ASM-JOR-6084
KZH3400,ASM-KZH-6090
KEY3760,ASM-KEY-6096
KIR1070,ASM-KIR-6102
KOS1790,ASM-KOS-6108
KUW4120,ASM-KUW-6114
KYG6590,ASM-KYG-6120
LAO2100,ASM-LAO-6126
LAT2060,ASM-LAT-6132
LEB3720,ASM-LEB-6138
LES8190,ASM-LES-6144
LIB9040,ASM-LIB-6150
LBY9400,ASM-LBY-6156
LIE2280,ASM-LIE-6162
LIT9840,ASM-LIT-6168
LXB2240,ASM-LXB-6174
MAU3960,ASM-MAU-6180
MAC840,ASM-MAC-6186
MAD6720,ASM-MAD-6192
MAW3850,ASM-MAW-6198
MYL6400,ASM-MYL-6204
MDL7130,ASM-MDL-6210
MAL5240,ASM-MAL-6216
MAA5810,ASM-MAA-6222
MAI7320,ASM-MAI-6228
MAN40,ASM-MAN-6234
MAU2730,ASM-MAU-6240
MEX2550,ASM-MEX-6246
MOD5790,ASM-MOD-6252
MOC2050,ASM-MOC-6258
MON5040,ASM-MON-6264
MOG7540,ASM-MOG-6270
MOR9440,ASM-MOR-6276
MOZ5060,ASM-MOZ-6282
MYN8420,ASM-MYN-6288
NMB1890,ASM-NMB-6294
NEP9580,ASM-NEP-6300
NTR8080,ASM-NTR-6306
NCA3030,ASM-NCA-6312
NZL6480,ASM-NZL-6318
NCG5670,ASM-NCG-6324
NGR5290,ASM-NGR-6330
NIG7880,ASM-NIG-6336
PRK9900,ASM-PRK-6342
NCY3630,ASM-NCY-6348
NMI8920,ASM-NMI-6354
NRW1520,ASM-NRW-6360
OMN1880,ASM-OMN-6366
PAK4360,ASM-PAK-6372
PAU9210,ASM-PAU-6378
PAT280,ASM-PAT-6384
PAN7480,ASM-PAN-6390
PNG7940,ASM-PNG-6396
PRG430,ASM-PRG-6402
PER4280,ASM-PER-6408
PHP6810,ASM-PHP-6414
POL1590,ASM-POL-6420
PTR1340,ASM-PTR-6426
PRO2150,ASM-PRO-6432
QTR6290,ASM-QTR-6438
ROM2850,ASM-ROM-6444
RUS3350,ASM-RUS-6450
RWN2380,ASM-RWN-6456
SKN2890,ASM-SKN-6462
SLU2920,ASM-SLU-6468
SAM1440,ASM-SAM-6474
SMA6820,ASM-SMA-6480
STP5690,ASM-STP-6486
SAU2610,ASM-SAU-6492
SEN1170,ASM-SEN-6498
SER810,ASM-SER-6504
SYC4250,ASM-SYC-6510
SLE6770,ASM-SLE-6516
SGP6260,ASM-SGP-6522
SLO6140,ASM-SLO-6528
SLO3580,ASM-SLO-6534
SOS1000,ASM-SOS-6540
SOM9940,ASM-SOM-6546
SOI5780,ASM-SOI-6552
ZSA2900,ASM-ZSA-6558
SGI510,ASM-SGI-6564
KOR5930,ASM-KOR-6570
SSU3120,ASM-SSU-6576
ESP3550,ASM-ESP-6582
SRL4120,ASM-SRL-6588
SUD9690,ASM-SUD-6594
SUR3550,ASM-SUR-6600
SWZ4330,ASM-SWZ-6606
SWE3380,ASM-SWE-6612
SWI2840,ASM-SWI-6618
SYR6060,ASM-SYR-6624
TWN2370,ASM-TWN-6630
TAJ2170,ASM-TAJ-6636
TAN7830,ASM-TAN-6642
THA8730,ASM-THA-6648
BAH4830,ASM-BAH-6654
GAM7570,ASM-GAM-6660
TOG7290,ASM-TOG-6666
TOG6180,ASM-TOG-6672
TAT3880,ASM-TAT-6678
TUN1570,ASM-TUN-6684
TUR3580,ASM-TUR-6690
TKM4170,ASM-TKM-6696
TCI3630,ASM-TCI-6702
TVL1730,ASM-TVL-6708
UGN4620,ASM-UGN-6714
UKR2920,ASM-UKR-6720
UAE1150,ASM-UAE-6726
GRB5740,ASM-GRB-6732
UVG9510,ASM-UVG-6738
URG5370,ASM-URG-6744
UZB300,ASM-UZB-6750
VNT810,ASM-VNT-6756
VAT20,ASM-VAT-6762
VEN7960,ASM-VEN-6768
VNM5800,ASM-VNM-6774
WSA9700,ASM-WSA-6780
YMN3790,ASM-YMN-6786
ZMB5360,ASM-ZMB-6792
ZMV4830,ASM-ZMV-6798
GUI8570,ASM-GUI-6804
GUI9110,ASM-GUB-6810
GUI2360,ASM-GUY-6816
GUI1050,ASM-HAI-6822
GUI2440,ASM-HON-6828
GUI9340,ASM-HKG-6834
GUI9550,ASM-HUN-6840
GUI7680,ASM-ICE-6846
GUI8050,ASM-IND-6852
GUI9820,ASM-IND-6858
GUI930,ASM-IND-6864
AFG7770,AND-AFG-6870
ALD3350,AND-ALD-6876
ALB6490,AND-ALB-6882
DZA270,AND-DZA-6888
ASM7630,AND-ASM-6894
AGO2110,AND-AGO-6900
ARG4290,AND-ARG-6906
ARM8620,AND-ARM-6912
ABW1350,AND-ABW-6918
AUS220,AND-AUS-6924
AUT1670,AND-AUT-6930
AZE110,AND-AZE-6936
BHR3730,AND-BHR-6942
BGD7840,AND-BGD-6948
BRB3240,AND-BRB-6954
BLR4130,AND-BLR-6960
BEL9800,AND-BEL-6966
BLZ8620,AND-BLZ-6972
BEN2810,AND-BEN-6978
BMU840,AND-BMU-6984
BTN5050,AND-BTN-6990
BOL3130,AND-BOL-6996
BIH8950,AND-BIH-7002
BWA8140,AND-BWA-7008
BRA3640,AND-BRA-7014
BRN870,AND-BRN-7020
BGR1780,AND-BGR-7026
BFA4030,AND-BFA-7032
BDI3990,AND-BDI-7038
KHM6760,AND-KHM-7044
CMR120,AND-CMR-7050
CAN940,AND-CAN-7056
CPV5700,AND-CPV-7062
CYM4670,AND-CYM-7068
CAF9020,AND-CAF-7074
TCD6520,AND-TCD-7080
CHL2800,AND-CHL-7086
CHN8650,AND-CHN-7092
COL6190,AND-COL-7098
COM310,AND-COM-7104
COG7710,AND-COG-7110
COD7090,AND-COD-7116
COK8560,AND-COK-7122
CRI5860,AND-CRI-7128
HRV6830,AND-HRV-7134
CUB5280,AND-CUB-7140
CUW8290,AND-CUW-7146
CYP2700,AND-CYP-7152
CZE7150,AND-CZE-7158
DNK7960,AND-DNK-7164
DJI2450,AND-DJI-7170
DMA9210,AND-DMA-7176
DOM4880,AND-DOM-7182
TLS8410,AND-TLS-7188
ECU5000,AND-ECU-7194
EGY1240,AND-EGY-7200
SLV8560,AND-SLV-7206
GNQ2270,AND-GNQ-7212
ERI9360,AND-ERI-7218
EST4370,AND-EST-7224
ETH4070,AND-ETH-7230
FLK8580,AND-FLK-7236
FRO2370,AND-FRO-7242
FSM8180,AND-FSM-7248
FJI110,AND-FJI-7254
FIN7760,AND-FIN-7260
FRA7630,AND-FRA-7266
PYF6060,AND-PYF-7272
GAB8180,AND-GAB-7278
GEO3690,AND-GEO-7284
DEU9960,AND-DEU-7290
GHA4700,AND-GHA-7296
GBR4990,AND-GBR-7302
GRC6440,AND-GRC-7308
GRD1390,AND-GRD-7314
GRE6690,AND-GRE-7320
GUM4640,AND-GUM-7326
GUA3550,AND-GUA-7332
GUI6110,AND-GUI-7338
GUB2990,AND-GUB-7344
GUY5680,AND-GUY-7350
HAI3110,AND-HAI-7356
HON8010,AND-HON-7362
HKG8780,AND-HKG-7368
HUN7360,AND-HUN-7374
ICE5220,AND-ICE-7380
IND4160,AND-IND-7386
INA9240,AND-INA-7392
IRN6240,AND-IRN-7398
IRQ4520,AND-IRQ-7404
IRL5500,AND-IRL-7410
ISM9730,AND-ISM-7416
ISR9300,AND-ISR-7422
ITA6600,AND-ITA-7428
IVC9810,AND-IVC-7434
JAM9590,AND-JAM-7440
JPN6680,AND-JPN-7446
JOR9260,AND-JOR-7452
KZH3400,AND-KZH-7458
KEY3760,AND-KEY-7464
KIR1070,AND-KIR-7470
KOS1790,AND-KOS-7476
KUW4120,AND-KUW-7482
KYG6590,AND-KYG-7488
LAO2100,AND-LAO-7494
LAT2060,AND-LAT-7500
LEB3720,AND-LEB-7506
LES8190,AND-LES-7512
LIB9040,AND-LIB-7518
LBY9400,AND-LBY-7524
LIE2280,AND-LIE-7530
LIT9840,AND-LIT-7536
LXB2240,AND-LXB-7542
MAU3960,AND-MAU-7548
MAC840,AND-MAC-7554
MAD6720,AND-MAD-7560
MAW3850,AND-MAW-7566
MYL6400,AND-MYL-7572
MDL7130,AND-MDL-7578
MAL5240,AND-MAL-7584
MAA5810,AND-MAA-7590
MAI7320,AND-MAI-7596
MAN40,AND-MAN-7602
MAU2730,AND-MAU-7608
MEX2550,AND-MEX-7614
MOD5790,AND-MOD-7620
MOC2050,AND-MOC-7626
MON5040,AND-MON-7632
MOG7540,AND-MOG-7638
MOR9440,AND-MOR-7644
MOZ5060,AND-MOZ-7650
MYN8420,AND-MYN-7656
NMB1890,AND-NMB-7662
NEP9580,AND-NEP-7668
NTR8080,AND-NTR-7674
NCA3030,AND-NCA-7680
NZL6480,AND-NZL-7686
NCG5670,AND-NCG-7692
NGR5290,AND-NGR-7698
NIG7880,AND-NIG-7704
PRK9900,AND-PRK-7710
NCY3630,AND-NCY-7716
NMI8920,AND-NMI-7722
NRW1520,AND-NRW-7728
OMN1880,AND-OMN-7734
PAK4360,AND-PAK-7740
PAU9210,AND-PAU-7746
PAT280,AND-PAT-7752
PAN7480,AND-PAN-7758
PNG7940,AND-PNG-7764
PRG430,AND-PRG-7770
PER4280,AND-PER-7776
PHP6810,AND-PHP-7782
POL1590,AND-POL-7788
PTR1340,AND-PTR-7794
PRO2150,AND-PRO-7800
QTR6290,AND-QTR-7806
ROM2850,AND-ROM-7812
RUS3350,AND-RUS-7818
RWN2380,AND-RWN-7824
SKN2890,AND-SKN-7830
SLU2920,AND-SLU-7836
SAM1440,AND-SAM-7842
SMA6820,AND-SMA-7848
STP5690,AND-STP-7854
SAU2610,AND-SAU-7860
SEN1170,AND-SEN-7866
SER810,AND-SER-7872
SYC4250,AND-SYC-7878
SLE6770,AND-SLE-7884
SGP6260,AND-SGP-7890
SLO6140,AND-SLO-7896
SLO3580,AND-SLO-7902
SOS1000,AND-SOS-7908
SOM9940,AND-SOM-7914
SOI5780,AND-SOI-7920
ZSA2900,AND-ZSA-7926
SGI510,AND-SGI-7932
KOR5930,AND-KOR-7938
SSU3120,AND-SSU-7944
ESP3550,AND-ESP-7950
SRL4120,AND-SRL-7956
SUD9690,AND-SUD-7962
SUR3550,AND-SUR-7968
SWZ4330,AND-SWZ-7974
SWE3380,AND-SWE-7980
SWI2840,AND-SWI-7986
SYR6060,AND-SYR-7992
TWN2370,AND-TWN-7998
TAJ2170,AND-TAJ-8004
TAN7830,AND-TAN-8010
THA8730,AND-THA-8016
BAH4830,AND-BAH-8022
GAM7570,AND-GAM-8028
TOG7290,AND-TOG-8034
TOG6180,AND-TOG-8040
TAT3880,AND-TAT-8046
TUN1570,AND-TUN-8052
TUR3580,AND-TUR-8058
TKM4170,AND-TKM-8064
TCI3630,AND-TCI-8070
TVL1730,AND-TVL-8076
UGN4620,AND-UGN-8082
UKR2920,AND-UKR-8088
UAE1150,AND-UAE-8094
GRB5740,AND-GRB-8100
UVG9510,AND-UVG-8106
URG5370,AND-URG-8112
UZB300,AND-UZB-8118
VNT810,AND-VNT-8124
VAT20,AND-VAT-8130
VEN7960,AND-VEN-8136
VNM5800,AND-VNM-8142
WSA9700,AND-WSA-8148
YMN3790,AND-YMN-8154
ZMB5360,AND-ZMB-8160
ZMV4830,AND-ZMV-8166
GUI8570,AND-GUI-8172
GUI9110,AND-GUB-8178
GUI2360,AND-GUY-8184
GUI1050,AND-HAI-8190
GUI2440,AND-HON-8196
GUI9340,AND-HKG-8202
GUI9550,AND-HUN-8208
GUI7680,AND-ICE-8214
GUI8050,AND-IND-8220
GUI9820,AND-IND-8226
GUI930,AND-IND-8232
AFG7770,AGO-AFG-8238
ALD3350,AGO-ALD-8244
ALB6490,AGO-ALB-8250
DZA270,AGO-DZA-8256
ASM7630,AGO-ASM-8262
AND4260,AGO-AND-8268
ARG4290,AGO-ARG-8274
ARM8620,AGO-ARM-8280
ABW1350,AGO-ABW-8286
AUS220,AGO-AUS-8292
AUT1670,AGO-AUT-8298
AZE110,AGO-AZE-8304
BHR3730,AGO-BHR-8310
BGD7840,AGO-BGD-8316
BRB3240,AGO-BRB-8322
BLR4130,AGO-BLR-8328
BEL9800,AGO-BEL-8334
BLZ8620,AGO-BLZ-8340
BEN2810,AGO-BEN-8346
BMU840,AGO-BMU-8352
BTN5050,AGO-BTN-8358
BOL3130,AGO-BOL-8364
BIH8950,AGO-BIH-8370
BWA8140,AGO-BWA-8376
BRA3640,AGO-BRA-8382
BRN870,AGO-BRN-8388
BGR1780,AGO-BGR-8394
BFA4030,AGO-BFA-8400
BDI3990,AGO-BDI-8406
KHM6760,AGO-KHM-8412
CMR120,AGO-CMR-8418
CAN940,AGO-CAN-8424
CPV5700,AGO-CPV-8430
CYM4670,AGO-CYM-8436
CAF9020,AGO-CAF-8442
TCD6520,AGO-TCD-8448
CHL2800,AGO-CHL-8454
CHN8650,AGO-CHN-8460
COL6190,AGO-COL-8466
COM310,AGO-COM-8472
COG7710,AGO-COG-8478
COD7090,AGO-COD-8484
COK8560,AGO-COK-8490
CRI5860,AGO-CRI-8496
HRV6830,AGO-HRV-8502
CUB5280,AGO-CUB-8508
CUW8290,AGO-CUW-8514
CYP2700,AGO-CYP-8520
CZE7150,AGO-CZE-8526
DNK7960,AGO-DNK-8532
DJI2450,AGO-DJI-8538
DMA9210,AGO-DMA-8544
DOM4880,AGO-DOM-8550
TLS8410,AGO-TLS-8556
ECU5000,AGO-ECU-8562
EGY1240,AGO-EGY-8568
SLV8560,AGO-SLV-8574
GNQ2270,AGO-GNQ-8580
ERI9360,AGO-ERI-8586
EST4370,AGO-EST-8592
ETH4070,AGO-ETH-8598
FLK8580,AGO-FLK-8604
FRO2370,AGO-FRO-8610
FSM8180,AGO-FSM-8616
FJI110,AGO-FJI-8622
FIN7760,AGO-FIN-8628
FRA7630,AGO-FRA-8634
PYF6060,AGO-PYF-8640
GAB8180,AGO-GAB-8646
GEO3690,AGO-GEO-8652
DEU9960,AGO-DEU-8658
GHA4700,AGO-GHA-8664
GBR4990,AGO-GBR-8670
GRC6440,AGO-GRC-8676
GRD1390,AGO-GRD-8682
GRE6690,AGO-GRE-8688
GUM4640,AGO-GUM-8694
GUA3550,AGO-GUA-8700
GUI6110,AGO-GUI-8706
GUB2990,AGO-GUB-8712
GUY5680,AGO-GUY-8718
HAI3110,AGO-HAI-8724
HON8010,AGO-HON-8730
HKG8780,AGO-HKG-8736
HUN7360,AGO-HUN-8742
ICE5220,AGO-ICE-8748
IND4160,AGO-IND-8754
INA9240,AGO-INA-8760
IRN6240,AGO-IRN-8766
IRQ4520,AGO-IRQ-8772
IRL5500,AGO-IRL-8778
ISM9730,AGO-ISM-8784
ISR9300,AGO-ISR-8790
ITA6600,AGO-ITA-8796
IVC9810,AGO-IVC-8802
JAM9590,AGO-JAM-8808
JPN6680,AGO-JPN-8814
JOR9260,AGO-JOR-8820
KZH3400,AGO-KZH-8826
KEY3760,AGO-KEY-8832
KIR1070,AGO-KIR-8838
KOS1790,AGO-KOS-8844
KUW4120,AGO-KUW-8850
KYG6590,AGO-KYG-8856
LAO2100,AGO-LAO-8862
LAT2060,AGO-LAT-8868
LEB3720,AGO-LEB-8874
LES8190,AGO-LES-8880
LIB9040,AGO-LIB-8886
LBY9400,AGO-LBY-8892
LIE2280,AGO-LIE-8898
LIT9840,AGO-LIT-8904
LXB2240,AGO-LXB-8910
MAU3960,AGO-MAU-8916
MAC840,AGO-MAC-8922
MAD6720,AGO-MAD-8928
MAW3850,AGO-MAW-8934
MYL6400,AGO-MYL-8940
MDL7130,AGO-MDL-8946
MAL5240,AGO-MAL-8952
MAA5810,AGO-MAA-8958
MAI7320,AGO-MAI-8964
MAN40,AGO-MAN-8970
MAU2730,AGO-MAU-8976
MEX2550,AGO-MEX-8982
MOD5790,AGO-MOD-8988
MOC2050,AGO-MOC-8994
MON5040,AGO-MON-9000
MOG7540,AGO-MOG-9006
MOR9440,AGO-MOR-9012
MOZ5060,AGO-MOZ-9018
MYN8420,AGO-MYN-9024
NMB1890,AGO-NMB-9030
NEP9580,AGO-NEP-9036
NTR8080,AGO-NTR-9042
NCA3030,AGO-NCA-9048
NZL6480,AGO-NZL-9054
NCG5670,AGO-NCG-9060
NGR5290,AGO-NGR-9066
NIG7880,AGO-NIG-9072
PRK9900,AGO-PRK-9078
NCY3630,AGO-NCY-9084
NMI8920,AGO-NMI-9090
NRW1520,AGO-NRW-9096
OMN1880,AGO-OMN-9102
PAK4360,AGO-PAK-9108
PAU9210,AGO-PAU-9114
PAT280,AGO-PAT-9120
PAN7480,AGO-PAN-9126
PNG7940,AGO-PNG-9132
PRG430,AGO-PRG-9138
PER4280,AGO-PER-9144
PHP6810,AGO-PHP-9150
POL1590,AGO-POL-9156
PTR1340,AGO-PTR-9162
PRO2150,AGO-PRO-9168
QTR6290,AGO-QTR-9174
ROM2850,AGO-ROM-9180
RUS3350,AGO-RUS-9186
RWN2380,AGO-RWN-9192
SKN2890,AGO-SKN-9198
SLU2920,AGO-SLU-9204
SAM1440,AGO-SAM-9210
SMA6820,AGO-SMA-9216
STP5690,AGO-STP-9222
SAU2610,AGO-SAU-9228
SEN1170,AGO-SEN-9234
SER810,AGO-SER-9240
SYC4250,AGO-SYC-9246
SLE6770,AGO-SLE-9252
SGP6260,AGO-SGP-9258
SLO6140,AGO-SLO-9264
SLO3580,AGO-SLO-9270
SOS1000,AGO-SOS-9276
SOM9940,AGO-SOM-9282
SOI5780,AGO-SOI-9288
ZSA2900,AGO-ZSA-9294
SGI510,AGO-SGI-9300
KOR5930,AGO-KOR-9306
SSU3120,AGO-SSU-9312
ESP3550,AGO-ESP-9318
SRL4120,AGO-SRL-9324
SUD9690,AGO-SUD-9330
SUR3550,AGO-SUR-9336
SWZ4330,AGO-SWZ-9342
SWE3380,AGO-SWE-9348
SWI2840,AGO-SWI-9354
SYR6060,AGO-SYR-9360
TWN2370,AGO-TWN-9366
TAJ2170,AGO-TAJ-9372
TAN7830,AGO-TAN-9378
THA8730,AGO-THA-9384
BAH4830,AGO-BAH-9390
GAM7570,AGO-GAM-9396
TOG7290,AGO-TOG-9402
TOG6180,AGO-TOG-9408
TAT3880,AGO-TAT-9414
TUN1570,AGO-TUN-9420
TUR3580,AGO-TUR-9426
TKM4170,AGO-TKM-9432
TCI3630,AGO-TCI-9438
TVL1730,AGO-TVL-9444
UGN4620,AGO-UGN-9450
UKR2920,AGO-UKR-9456
UAE1150,AGO-UAE-9462
GRB5740,AGO-GRB-9468
UVG9510,AGO-UVG-9474
URG5370,AGO-URG-9480
UZB300,AGO-UZB-9486
VNT810,AGO-VNT-9492
VAT20,AGO-VAT-9498
VEN7960,AGO-VEN-9504
VNM5800,AGO-VNM-9510
WSA9700,AGO-WSA-9516
YMN3790,AGO-YMN-9522
ZMB5360,AGO-ZMB-9528
ZMV4830,AGO-ZMV-9534
GUI8570,AGO-GUI-9540
GUI9110,AGO-GUB-9546
GUI2360,AGO-GUY-9552
GUI1050,AGO-HAI-9558
GUI2440,AGO-HON-9564
GUI9340,AGO-HKG-9570
GUI9550,AGO-HUN-9576
GUI7680,AGO-ICE-9582
GUI8050,AGO-IND-9588
GUI9820,AGO-IND-9594
GUI930,AGO-IND-9600
AFG7770,ARG-AFG-9606
ALD3350,ARG-ALD-9612
ALB6490,ARG-ALB-9618
DZA270,ARG-DZA-9624
ASM7630,ARG-ASM-9630
AND4260,ARG-AND-9636
AGO2110,ARG-AGO-9642
ARM8620,ARG-ARM-9648
ABW1350,ARG-ABW-9654
AUS220,ARG-AUS-9660
AUT1670,ARG-AUT-9666
AZE110,ARG-AZE-9672
BHR3730,ARG-BHR-9678
BGD7840,ARG-BGD-9684
BRB3240,ARG-BRB-9690
BLR4130,ARG-BLR-9696
BEL9800,ARG-BEL-9702
BLZ8620,ARG-BLZ-9708
BEN2810,ARG-BEN-9714
BMU840,ARG-BMU-9720
BTN5050,ARG-BTN-9726
BOL3130,ARG-BOL-9732
BIH8950,ARG-BIH-9738
BWA8140,ARG-BWA-9744
BRA3640,ARG-BRA-9750
BRN870,ARG-BRN-9756
BGR1780,ARG-BGR-9762
BFA4030,ARG-BFA-9768
BDI3990,ARG-BDI-9774
KHM6760,ARG-KHM-9780
CMR120,ARG-CMR-9786
CAN940,ARG-CAN-9792
CPV5700,ARG-CPV-9798
CYM4670,ARG-CYM-9804
CAF9020,ARG-CAF-9810
TCD6520,ARG-TCD-9816
CHL2800,ARG-CHL-9822
CHN8650,ARG-CHN-9828
COL6190,ARG-COL-9834
COM310,ARG-COM-9840
COG7710,ARG-COG-9846
COD7090,ARG-COD-9852
COK8560,ARG-COK-9858
CRI5860,ARG-CRI-9864
HRV6830,ARG-HRV-9870
CUB5280,ARG-CUB-9876
CUW8290,ARG-CUW-9882
CYP2700,ARG-CYP-9888
CZE7150,ARG-CZE-9894
DNK7960,ARG-DNK-9900
DJI2450,ARG-DJI-9906
DMA9210,ARG-DMA-9912
DOM4880,ARG-DOM-9918
TLS8410,ARG-TLS-9924
ECU5000,ARG-ECU-9930
EGY1240,ARG-EGY-9936
SLV8560,ARG-SLV-9942
GNQ2270,ARG-GNQ-9948
ERI9360,ARG-ERI-9954
EST4370,ARG-EST-9960
ETH4070,ARG-ETH-9966
FLK8580,ARG-FLK-9972
FRO2370,ARG-FRO-9978
FSM8180,ARG-FSM-9984
FJI110,ARG-FJI-9990
FIN7760,ARG-FIN-9996
FRA7630,ARG-FRA-10002
PYF6060,ARG-PYF-10008
GAB8180,ARG-GAB-10014
GEO3690,ARG-GEO-10020
DEU9960,ARG-DEU-10026
GHA4700,ARG-GHA-10032
GBR4990,ARG-GBR-10038
GRC6440,ARG-GRC-10044
GRD1390,ARG-GRD-10050
GRE6690,ARG-GRE-10056
GUM4640,ARG-GUM-10062
GUA3550,ARG-GUA-10068
GUI6110,ARG-GUI-10074
GUB2990,ARG-GUB-10080
GUY5680,ARG-GUY-10086
HAI3110,ARG-HAI-10092
HON8010,ARG-HON-10098
HKG8780,ARG-HKG-10104
HUN7360,ARG-HUN-10110
ICE5220,ARG-ICE-10116
IND4160,ARG-IND-10122
INA9240,ARG-INA-10128
IRN6240,ARG-IRN-10134
IRQ4520,ARG-IRQ-10140
IRL5500,ARG-IRL-10146
